Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,09:11:2022,08:46:54,313,313.365903,1.314700,0.768000,0.516600,0.397300,1.216100,0.665000,0.409800,0.287900,0.098600,0.103000,0.106800,0.109400,1.356784,55.898247,55.478783,2.356482,0.028277,1.310511,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.060940,0.106840,0.242040,0.244550,1,1,17:05:2024,00:31:21,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2022,09:47:45,318,318.408160,0.911000,0.524800,0.363200,0.290900,0.787200,0.395200,0.228100,0.152100,0.123800,0.129500,0.135100,0.138800,1.341176,66.389494,65.878558,1.107922,0.011886,0.906984,4,10,7,6,4,10,7,6,4,10,7,6,3,10,7,6,0.065420,0.117120,0.266420,0.267460,1,1,17:05:2024,00:36:46,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2022,10:27:07,318,318.435498,0.963000,0.557600,0.387500,0.311800,0.827000,0.415500,0.239300,0.159700,0.136000,0.142100,0.148200,0.152100,1.327789,73.415860,72.861598,1.040812,0.005881,0.958960,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070180,0.127970,0.291710,0.291150,1,1,17:05:2024,00:47:28,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2022,10:45:20,318,318.448148,1.002800,0.582600,0.405900,0.327300,0.881800,0.457200,0.277000,0.196000,0.121000,0.125500,0.128900,0.131300,1.319237,76.836662,76.267211,2.109470,0.005574,0.998292,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.073300,0.135070,0.308200,0.306560,1,1,17:05:2024,00:50:29,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2022,10:27:19,319,319.435637,1.070300,0.639900,0.440800,0.348100,0.943200,0.506300,0.300400,0.203500,0.127200,0.133700,0.140300,0.144600,1.289471,73.582386,73.029425,1.788913,0.008154,1.066495,4,10,7,6,4,10,7,6,4,10,6,6,4,10,7,5,0.070300,0.128260,0.292410,0.291840,1,1,17:05:2024,00:54:37,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,02:32:48,320,320.106111,1.141100,0.666500,0.452400,0.353800,1.049700,0.570900,0.352000,0.250000,0.091400,0.095600,0.100400,0.103700,1.345126,74.724903,75.283945,1.627058,0.014957,1.137366,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070780,0.130180,0.298860,0.301780,1,1,16:05:2024,13:35:34,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,03:10:00,320,320.131944,1.047900,0.609000,0.412600,0.321900,0.967200,0.525400,0.325800,0.232700,0.080800,0.083700,0.086800,0.089200,1.355383,68.033630,68.554756,1.395022,0.009685,1.045342,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066050,0.119090,0.272330,0.275510,1,1,17:05:2024,00:39:43,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,03:47:59,320,320.158322,0.981000,0.569000,0.388200,0.303900,0.901600,0.486500,0.302600,0.216000,0.079300,0.082500,0.085600,0.087900,1.349290,61.780922,62.249003,1.283893,0.011717,0.978045,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062950,0.111810,0.254740,0.258140,1,1,17:05:2024,00:47:06,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,04:47:54,320,320.199931,0.849100,0.487000,0.331600,0.259700,0.774900,0.410200,0.252200,0.178000,0.074200,0.076800,0.079400,0.081700,1.369345,53.626809,53.972567,2.846832,0.066469,0.846627,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.060140,0.105180,0.238480,0.242070,1,1,17:05:2024,00:49:05,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,07:47:53,320,320.324919,0.458400,0.265700,0.188900,0.153900,0.393100,0.197200,0.117200,0.080200,0.065300,0.068600,0.071700,0.073700,1.296302,50.624999,50.370161,1.544599,0.075271,0.456419,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059420,0.103360,0.233660,0.236760,1,1,17:05:2024,00:26:53,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,08:47:50,320,320.366551,0.430200,0.249800,0.178900,0.148300,0.361500,0.178100,0.103900,0.071300,0.068700,0.071800,0.075000,0.077100,1.283928,57.417717,57.009997,3.075813,0.175433,0.427286,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.061450,0.108020,0.244890,0.247260,1,1,17:05:2024,00:29:26,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,10:44:41,320,320.447697,0.443000,0.246700,0.172200,0.139600,0.382400,0.183000,0.105900,0.071900,0.060700,0.063700,0.066300,0.067700,1.382685,76.949832,76.383671,2.448366,0.008225,0.440878,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.073400,0.135300,0.308780,0.307150,1,1,16:05:2024,13:35:51,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2022,03:10:37,321,321.132373,0.816500,0.452900,0.294500,0.223000,0.771300,0.406100,0.245800,0.172900,0.045200,0.046900,0.048700,0.050100,1.481806,68.127425,68.646652,1.333660,0.006996,0.814870,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064990,0.118720,0.264450,0.268540,1,1,17:05:2024,00:36:11,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2022,03:48:01,321,321.158345,0.916100,0.505000,0.328200,0.248500,0.868500,0.455700,0.277100,0.196000,0.047700,0.049300,0.051100,0.052500,1.492186,61.990985,62.457820,1.573280,0.014815,0.914187,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062090,0.111680,0.247500,0.251750,1,1,17:05:2024,00:42:40,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2022,04:48:05,321,321.200058,0.841200,0.464900,0.304300,0.230900,0.789100,0.411100,0.248700,0.173800,0.052100,0.053800,0.055600,0.057100,1.478854,53.843585,54.187899,1.216405,0.029404,0.839328,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059390,0.105130,0.231490,0.235880,1,1,16:05:2024,13:49:00,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2022,10:25:40,321,321.434491,0.896800,0.493300,0.325200,0.249600,0.833600,0.427900,0.257800,0.180900,0.063200,0.065400,0.067300,0.068700,1.476829,73.521538,72.973067,2.389267,0.013537,0.893470,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.068920,0.127440,0.283450,0.283980,1,1,17:05:2024,00:33:02,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2022,10:43:43,321,321.447025,0.856800,0.475000,0.314200,0.241900,0.795900,0.412000,0.249100,0.175200,0.060900,0.062900,0.065200,0.066700,1.460200,76.877540,76.313514,1.866028,0.008799,0.853274,4,9,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.071820,0.134270,0.299250,0.298830,1,1,17:05:2024,00:35:50,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2022,02:35:46,322,322.108171,0.543000,0.295900,0.193200,0.148600,0.505600,0.257200,0.153400,0.108000,0.037400,0.038700,0.039800,0.040600,1.504032,74.548369,75.102685,1.172442,0.004661,0.541475,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069270,0.129080,0.289160,0.293100,1,1,16:05:2024,13:52:17,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2022,03:11:42,322,322.133125,0.598700,0.325600,0.212800,0.163100,0.558200,0.283800,0.169800,0.119100,0.040500,0.041800,0.043100,0.044000,1.505866,68.140325,68.657129,1.542342,0.010399,0.596779,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064990,0.118720,0.264460,0.268570,1,1,17:05:2024,00:27:12,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2022,03:48:15,322,322.158507,0.670300,0.360500,0.233200,0.176500,0.628300,0.317100,0.188500,0.130800,0.042000,0.043400,0.044700,0.045700,1.536690,62.168187,62.633508,1.551823,0.011890,0.668501,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062160,0.111850,0.247920,0.252160,1,1,17:05:2024,00:33:00,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2022,04:48:19,322,322.200220,0.603000,0.320300,0.207900,0.157800,0.567000,0.283000,0.169300,0.118300,0.036100,0.037300,0.038500,0.039500,1.551578,54.051523,54.394342,2.138271,0.020217,0.601203,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059450,0.105260,0.231820,0.236210,1,1,17:05:2024,00:37:49,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2022,09:48:18,322,322.408542,0.588500,0.315600,0.208300,0.161300,0.531600,0.256000,0.146300,0.097900,0.057000,0.059600,0.062000,0.063400,1.514792,67.048870,66.543937,1.454351,0.019980,0.586151,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064680,0.117480,0.260320,0.262230,1,1,16:05:2024,13:56:11,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2022,10:42:30,322,322.446181,0.596500,0.323000,0.215600,0.169400,0.532800,0.256400,0.146200,0.098200,0.063800,0.066600,0.069400,0.071200,1.484955,76.753781,76.192096,2.390613,0.013467,0.594222,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071690,0.133980,0.298600,0.298240,1,1,17:05:2024,00:47:04,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2022,07:48:31,323,323.325359,0.709200,0.398000,0.274000,0.215900,0.643800,0.329800,0.203400,0.143900,0.065400,0.068300,0.070600,0.072000,1.388792,51.299627,51.048281,1.957561,0.006914,0.706405,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058820,0.103590,0.227400,0.231260,1,1,16:05:2024,13:58:45,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2022,08:48:30,323,323.367014,0.674400,0.381000,0.262200,0.207400,0.599200,0.302000,0.180000,0.123200,0.075200,0.079000,0.082300,0.084300,1.378906,58.014336,57.610980,1.773429,0.029556,0.671611,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060770,0.108240,0.238530,0.241720,1,1,16:05:2024,13:39:06,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2022,09:48:32,323,323.408704,0.796300,0.454700,0.314400,0.250800,0.698200,0.351700,0.207100,0.140800,0.098200,0.103000,0.107300,0.110000,1.356083,67.214851,66.711265,0.915321,0.007759,0.792489,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064770,0.117690,0.260810,0.262710,1,1,16:05:2024,13:46:05,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2022,02:36:53,324,324.108947,0.726800,0.420300,0.281400,0.217700,0.679600,0.371400,0.230600,0.165200,0.047200,0.048900,0.050900,0.052500,1.378644,74.713272,75.264578,1.468810,0.004543,0.724949,4,10,6,3,4,10,6,3,4,10,6,3,4,10,7,3,0.069390,0.129370,0.289890,0.293840,1,1,16:05:2024,13:47:10,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2022,03:15:48,324,324.135972,0.743600,0.429500,0.288300,0.222900,0.697500,0.381700,0.238800,0.172000,0.046200,0.047800,0.049500,0.051000,1.377137,67.837263,68.346917,1.835063,0.008608,0.741903,4,10,6,6,4,10,6,6,4,10,6,6,4,10,7,5,0.064830,0.118330,0.263510,0.267600,1,1,16:05:2024,13:54:08,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2022,04:48:43,324,324.200498,0.733100,0.414100,0.277300,0.213600,0.683600,0.362800,0.224500,0.159300,0.049600,0.051300,0.052800,0.054300,1.414967,54.464904,54.805120,1.734463,0.043557,0.731327,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059570,0.105540,0.232500,0.236870,1,1,16:05:2024,13:58:24,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2022,08:48:47,324,324.367211,0.788200,0.454400,0.311900,0.244900,0.725800,0.389600,0.244900,0.176600,0.062300,0.064800,0.066900,0.068400,1.350802,58.208651,57.806604,1.328714,0.012307,0.785429,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060840,0.108390,0.238900,0.242080,1,1,16:05:2024,13:47:05,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2022,09:48:45,324,324.408854,0.732200,0.416400,0.283100,0.222000,0.657700,0.337800,0.200600,0.137100,0.074600,0.078500,0.082500,0.085000,1.384549,67.371831,66.869598,1.325563,0.011863,0.729830,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064860,0.117890,0.261290,0.263170,1,1,16:05:2024,13:54:33,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,02:37:53,325,325.109641,0.560000,0.312700,0.210000,0.164200,0.520900,0.272200,0.167900,0.120800,0.039100,0.040600,0.042100,0.043400,1.429129,74.713919,75.263377,2.523672,0.014855,0.557554,4,10,6,3,4,10,6,4,4,10,7,3,4,10,7,3,0.069390,0.129370,0.289880,0.293830,1,1,16:05:2024,13:52:43,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,03:16:05,325,325.136169,0.618600,0.339300,0.225100,0.173900,0.578000,0.297300,0.181600,0.129200,0.040600,0.042000,0.043500,0.044700,1.472967,67.985409,68.493732,1.587884,0.008417,0.617251,4,10,6,6,4,10,6,6,4,10,6,6,4,10,7,6,0.064910,0.118530,0.263990,0.268060,1,1,16:05:2024,13:57:38,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,03:48:58,325,325.159005,0.639800,0.349200,0.232200,0.179100,0.595600,0.303300,0.184600,0.130200,0.044200,0.045900,0.047600,0.048900,1.477641,62.685042,63.146143,2.269915,0.023200,0.638358,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062370,0.112360,0.249150,0.253370,1,1,16:05:2024,13:42:22,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,04:48:55,325,325.200637,0.646800,0.349100,0.231600,0.179300,0.599300,0.300100,0.180800,0.126900,0.047400,0.049000,0.050800,0.052400,1.498042,54.666293,55.005317,2.604769,0.085957,0.645063,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,4,0.059620,0.105670,0.232830,0.237190,1,1,16:05:2024,13:48:22,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,07:48:50,325,325.325579,0.559400,0.317300,0.227200,0.183300,0.494200,0.248900,0.155900,0.110200,0.065200,0.068400,0.071300,0.073100,1.320633,51.708033,51.459366,2.764872,0.048092,0.557390,3,10,8,4,3,10,8,4,3,10,8,4,3,10,6,4,0.058920,0.103830,0.227980,0.231830,1,1,16:05:2024,13:55:37,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,08:49:00,325,325.367361,0.515800,0.293300,0.208400,0.169600,0.444300,0.218400,0.130300,0.089500,0.071500,0.075000,0.078100,0.080100,1.326876,58.387429,57.986817,1.374279,0.054519,0.513161,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,4,0.060900,0.108540,0.239260,0.242420,1,1,16:05:2024,13:57:54,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,09:48:57,325,325.408993,0.476800,0.274800,0.199200,0.165400,0.396500,0.190900,0.111600,0.075500,0.080300,0.083900,0.087600,0.090000,1.279676,67.519786,67.018914,1.688007,0.031581,0.473353,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064940,0.118080,0.261730,0.263600,1,1,16:05:2024,14:02:51,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,02:38:54,326,326.110347,0.315100,0.180800,0.127500,0.103600,0.274100,0.137200,0.081900,0.057000,0.041000,0.043600,0.045600,0.046600,1.322717,74.711115,75.258739,1.746763,0.006083,0.312955,4,10,6,4,4,10,6,4,4,10,7,4,4,10,6,4,0.069390,0.129380,0.289910,0.293820,1,1,17:05:2024,04:35:49,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,03:16:18,326,326.136319,0.342500,0.191300,0.133200,0.107400,0.302700,0.149200,0.089200,0.062600,0.039800,0.042100,0.043900,0.044800,1.381311,68.143072,68.650197,1.096567,0.010044,0.340244,4,10,6,6,4,10,6,6,4,10,7,5,4,10,6,5,0.065000,0.118730,0.264470,0.268550,1,1,17:05:2024,04:19:56,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,03:49:17,326,326.159225,0.359700,0.199500,0.138300,0.110700,0.323600,0.162000,0.099500,0.071000,0.036200,0.037500,0.038800,0.039700,1.398017,62.840960,63.300645,1.381432,0.018423,0.358700,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062440,0.112530,0.249550,0.253740,1,1,17:05:2024,04:25:51,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,04:49:10,326,326.200810,0.415700,0.228400,0.155000,0.124300,0.373000,0.183100,0.107400,0.075600,0.042700,0.045300,0.047600,0.048800,1.440578,54.858400,55.196181,2.382233,0.094537,0.414201,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059680,0.105810,0.233170,0.237510,1,1,17:05:2024,04:31:28,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,07:49:13,326,326.325845,0.603000,0.333500,0.232500,0.187000,0.536700,0.263200,0.159600,0.112700,0.066400,0.070200,0.072900,0.074300,1.395011,51.921252,51.673262,2.831130,0.061871,0.601291,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058970,0.103960,0.228300,0.232130,1,1,17:05:2024,04:41:30,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,08:49:09,326,326.367465,0.523500,0.290000,0.203900,0.164600,0.454500,0.217800,0.128800,0.087800,0.069000,0.072300,0.075100,0.076800,1.381342,58.550705,58.151654,1.881997,0.026287,0.519887,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060960,0.108670,0.239580,0.242730,1,1,17:05:2024,04:20:12,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,09:49:18,326,326.409236,0.547200,0.303300,0.213200,0.173700,0.466600,0.219000,0.125200,0.083300,0.080500,0.084300,0.088000,0.090400,1.380779,67.686561,67.186837,1.970389,0.038456,0.543851,4,9,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065030,0.118300,0.262260,0.264090,1,1,17:05:2024,04:25:49,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:11:2022,02:41:57,327,327.112465,0.384600,0.219900,0.152300,0.121900,0.346400,0.180200,0.111300,0.080100,0.038200,0.039700,0.041000,0.041800,1.351883,74.339398,74.883340,0.986123,0.004921,0.383174,4,10,6,4,4,10,6,4,4,10,7,3,4,10,6,3,0.069090,0.128640,0.288130,0.292100,1,1,17:05:2024,19:07:20,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:11:2022,03:17:26,327,327.137106,0.379500,0.217200,0.150900,0.120800,0.341900,0.178100,0.110600,0.079700,0.037600,0.039100,0.040300,0.041100,1.346243,68.144995,68.649812,1.380299,0.011506,0.377986,4,10,6,6,4,10,6,6,4,10,7,5,4,10,6,5,0.065000,0.118730,0.264470,0.268550,1,1,17:05:2024,19:11:55,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:11:2022,03:49:46,327,327.159560,0.364400,0.208300,0.145100,0.115800,0.327500,0.170000,0.105700,0.075600,0.036900,0.038300,0.039500,0.040200,1.344699,62.969146,63.427202,1.127812,0.013354,0.362915,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062490,0.112650,0.249840,0.254050,1,1,17:05:2024,19:16:39,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:11:2022,04:49:26,327,327.200995,0.371300,0.210400,0.147100,0.117400,0.335400,0.173100,0.108700,0.078200,0.036000,0.037400,0.038500,0.039200,1.353484,55.044849,55.381418,1.576767,0.051825,0.369807,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059730,0.105940,0.233470,0.237810,1,1,17:05:2024,19:00:02,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:11:2022,05:49:31,327,327.242720,0.351300,0.195400,0.136300,0.110100,0.309200,0.151100,0.089800,0.062200,0.042100,0.044300,0.046500,0.047900,1.385429,50.058278,50.219926,3.580370,0.127598,0.349805,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,3,0.058480,0.102860,0.225810,0.230150,1,1,17:05:2024,19:04:49,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:11:2022,09:49:30,327,327.409375,0.599200,0.340200,0.242200,0.199800,0.504900,0.242000,0.139800,0.094500,0.094300,0.098200,0.102500,0.105300,1.326691,67.821891,67.323496,2.377862,0.038017,0.595154,4,8,7,6,4,9,7,6,4,10,7,6,4,10,7,6,0.065110,0.118480,0.262690,0.264490,1,1,17:05:2024,19:09:52,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2022,02:42:09,328,328.112604,0.305000,0.177000,0.125300,0.102400,0.263500,0.133100,0.079500,0.055600,0.041500,0.044000,0.045800,0.046800,1.300040,74.483870,75.026792,1.085573,0.005336,0.302795,4,10,6,4,4,10,6,4,4,10,6,3,4,10,5,4,0.069200,0.128930,0.288810,0.292760,1,1,18:05:2024,12:33:17,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2022,03:18:34,328,328.137894,0.328000,0.189500,0.133000,0.108600,0.284900,0.144000,0.085600,0.060200,0.043100,0.045500,0.047400,0.048400,1.318267,68.145928,68.648476,1.025914,0.012322,0.326539,4,10,6,6,4,10,6,6,4,10,7,5,4,10,6,5,0.065000,0.118730,0.264480,0.268540,1,1,18:05:2024,12:37:09,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2022,03:51:05,328,328.160475,0.351100,0.201200,0.143300,0.117000,0.304300,0.151900,0.092000,0.064700,0.046800,0.049300,0.051300,0.052300,1.311693,62.969013,63.424130,1.262967,0.016595,0.349627,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062490,0.112660,0.249850,0.254040,1,1,18:05:2024,12:21:19,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2022,07:49:39,328,328.326146,0.543300,0.314800,0.225000,0.182800,0.472800,0.240900,0.148100,0.104100,0.070500,0.073900,0.076900,0.078700,1.289878,52.299250,52.053619,1.776125,0.054266,0.540092,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059070,0.104190,0.228860,0.232670,1,1,18:05:2024,12:28:32,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2022,08:49:42,328,328.367847,0.539200,0.308600,0.218900,0.176700,0.460300,0.226000,0.132800,0.088500,0.078900,0.082600,0.086100,0.088200,1.319008,58.890821,58.494338,2.016467,0.053893,0.535911,3,11,7,5,3,11,7,5,4,10,7,5,4,10,7,5,0.061070,0.108960,0.240260,0.243380,1,1,18:05:2024,12:30:31,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2022,09:49:50,328,328.409606,0.593500,0.341500,0.242300,0.196700,0.505600,0.249600,0.147000,0.099400,0.087900,0.091900,0.095300,0.097400,1.310339,67.973072,67.475813,1.572911,0.023658,0.589598,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.065190,0.118680,0.263160,0.264940,1,1,18:05:2024,12:37:18,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2022,02:42:26,329,329.112801,0.480500,0.282000,0.196700,0.158900,0.420100,0.218200,0.129000,0.088700,0.060400,0.063800,0.067700,0.070200,1.301939,74.611708,75.153575,3.318372,0.020819,0.478323,3,10,6,4,4,10,6,4,4,9,7,4,4,9,6,5,0.068560,0.128540,0.281180,0.286240,1,1,19:05:2024,16:25:35,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2022,03:19:37,329,329.138623,0.456300,0.264900,0.185200,0.149100,0.407800,0.214700,0.133600,0.096400,0.048500,0.050300,0.051700,0.052700,1.315839,68.159541,68.659968,2.198618,0.024918,0.454240,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,5,0.064330,0.118280,0.256960,0.262060,1,1,19:05:2024,16:29:56,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2022,07:50:06,329,329.326458,0.418100,0.244300,0.176300,0.143800,0.361100,0.184600,0.113800,0.079700,0.057000,0.059700,0.062400,0.064100,1.264176,52.497353,52.252218,3.635321,0.118178,0.416161,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058560,0.104080,0.222580,0.227280,1,1,19:05:2024,16:18:49,1292,28.545000,77.192600,15.000000,lev20,Almucantar
